Str,Sold,ExtP$,Day,WDay,Hr
NVL,11,463.89,22,Mon,16
NVL,30,645.73,22,Fri,16
NVL,9,603.21,22,Mon,17
NVL,7,186.93,22,Tue,17
NVL,54,712.72,22,Fri,17
NVL,8,460.82,22,Mon,18
NVL,2,202.48,22,Tue,18
NVL,51,1633.07,22,Fri,18
NVL,19,574.09,22,Mon,19
NVL,52,1293.58,22,Fri,19
NVL,34,273.98,22,Mon,20
NVL,1,89.99,22,Tue,20
NVL,27,518.11,22,Fri,20
NVL,10,129.46,23,Tue,9
NVL,1,42.49,23,Wed,9
NVL,10,191.15,23,Sat,9
NVL,5,185.96,23,Tue,10
NVL,2,98.47,23,Wed,10
NVL,33,1805.19,23,Sat,10
NVL,9,350.41,23,Tue,11
NVL,4,130.78,23,Wed,11
NVL,12,755.28,23,Sat,11
NVL,2,-29.76,23,Tue,12
NVL,0,-13.50,23,Wed,12
NVL,39,2503.77,23,Sat,12
NVL,30,686.88,23,Tue,13
NVL,9,211.61,23,Wed,13
NVL,32,2287.18,23,Sat,13
NVL,8,208.92,23,Tue,14
NVL,4,105.37,23,Wed,14
NVL,29,1067.33,23,Sat,14
NVL,9,266.79,23,Tue,15
NVL,0,0.00,23,Wed,15
NVL,68,3303.43,23,Sat,15
NVL,3,328.47,23,Tue,16
NVL,0,-9.00,23,Wed,16
NVL,16,1168.11,23,Sat,16
NVL,8,517.68,23,Tue,17
NVL,11,379.28,23,Wed,17
NVL,37,1774.82,23,Sat,17
NVL,9,630.41,23,Tue,18
NVL,6,373.94,23,Wed,18
NVL,21,593.39,23,Sat,18
NVL,22,718.41,23,Tue,19
NVL,10,657.90,23,Wed,19
NVL,12,509.38,23,Tue,20
NVL,2,289.99,23,Wed,20
NVL,1,35.99,24,Wed,9
NVL,3,175.47,24,Thu,9
NVL,-1,-33.00,24,Wed,10
NVL,4,289.96,24,Thu,10
NVL,4,156.45,24,Wed,11
NVL,2,248.98,24,Thu,11
NVL,42,2142.80,24,Sun,12
NVL,10,538.70,24,Wed,12
NVL,30,374.54,24,Thu,12
NVL,31,1857.90,24,Sun,13
NVL,10,352.30,24,Wed,13
NVL,4,228.96,24,Thu,13
NVL,39,1649.29,24,Sun,14
NVL,3,184.47,24,Wed,14
NVL,50,2546.52,24,Sun,15
NVL,5,469.96,24,Wed,15
NVL,1,21.99,24,Thu,15
NVL,33,1465.49,24,Sun,16
NVL,13,681.17,24,Wed,16
NVL,3,240.97,24,Thu,16
NVL,5,322.95,24,Sun,17
NVL,9,664.31,24,Wed,17
NVL,6,413.75,24,Thu,17
NVL,10,745.90,24,Wed,18
NVL,15,961.85,24,Thu,18
NVL,21,123.57,24,Wed,19
NVL,16,510.30,24,Thu,19
NVL,7,550.93,25,Mon,9
NVL,3,328.97,25,Fri,9
NVL,4,238.76,25,Mon,10
NVL,8,388.72,25,Thu,10
NVL,0,27.00,25,Fri,10
NVL,15,619.96,25,Mon,11
NVL,16,339.55,25,Thu,11
NVL,2,181.48,25,Fri,11
NVL,19,432.45,25,Mon,12
NVL,7,479.93,25,Thu,12
NVL,4,68.68,25,Fri,12
NVL,20,1005.33,25,Mon,13
NVL,2,92.94,25,Thu,13
NVL,4,353.96,25,Fri,13
NVL,30,976.19,25,Mon,14
NVL,9,458.01,25,Thu,14
NVL,14,115.38,25,Fri,14
NVL,20,811.66,25,Mon,15
NVL,14,337.54,25,Thu,15
NVL,13,739.07,25,Mon,16
NVL,9,715.91,25,Thu,16
NVL,31,407.15,25,Fri,16
NVL,34,1454.68,25,Mon,17
NVL,7,470.43,25,Thu,17
NVL,27,1300.45,25,Mon,18
NVL,16,1307.34,25,Thu,18
NVL,3,132.27,25,Fri,18
NVL,46,1992.42,25,Mon,19
NVL,14,354.53,25,Thu,19
NVL,6,425.74,25,Fri,19
NVL,7,301.44,26,Tue,9
NVL,1,74.99,26,Sat,9
NVL,11,273.19,26,Tue,10
NVL,4,344.96,26,Sat,10
NVL,21,524.81,26,Tue,11
NVL,6,275.64,26,Sat,11
NVL,6,553.44,26,Tue,12
NVL,10,365.02,26,Sat,12
NVL,4,180.46,26,Tue,13
NVL,22,1310.50,26,Sat,13
NVL,25,690.24,26,Tue,14
NVL,9,719.61,26,Sat,14
NVL,6,307.44,26,Tue,15
NVL,22,561.69,26,Sat,15
NVL,10,719.90,26,Tue,16
NVL,26,728.47,26,Sat,16
NVL,28,380.76,26,Tue,17
NVL,9,536.42,26,Sat,17
NVL,22,1311.78,26,Tue,18
NVL,1,109.99,26,Sat,18
NVL,17,1129.64,26,Tue,19
NVL,5,217.70,26,Tue,20
NVL,8,677.42,27,Wed,10
NVL,18,1137.72,27,Wed,11
NVL,8,433.44,27,Sun,12
NVL,15,528.47,27,Wed,12
NVL,9,809.91,27,Sun,13
NVL,19,629.73,27,Wed,13
NVL,7,448.43,27,Sun,14
NVL,17,859.62,27,Wed,14
NVL,4,324.96,27,Sun,15
NVL,7,485.93,27,Wed,15
NVL,12,161.45,27,Sun,16
NVL,7,350.74,27,Wed,16
NVL,1,58.49,27,Sun,17
NVL,51,1845.21,27,Wed,17
NVL,25,486.69,27,Wed,18
NVL,32,1202.26,27,Wed,19
NVL,2,216.68,27,Wed,20
NVL,0,27.00,28,Thu,9
NVL,2,12.58,28,Mon,10
NVL,13,250.53,28,Thu,10
NVL,3,215.97,28,Mon,11
NVL,7,208.47,28,Thu,11
NVL,9,447.31,28,Mon,12
NVL,13,458.87,28,Thu,12
NVL,4,-2.01,28,Mon,13
NVL,21,503.98,28,Thu,13
NVL,4,244.66,28,Mon,14
NVL,16,490.38,28,Thu,14
NVL,18,645.12,28,Mon,15
NVL,9,703.81,28,Thu,15
NVL,6,337.34,28,Mon,16
NVL,8,668.33,28,Thu,16
NVL,5,182.17,28,Mon,17
NVL,12,857.77,28,Thu,17
NVL,2,153.49,28,Mon,18
NVL,5,150.15,28,Thu,18
NVL,2,238.98,28,Mon,19
NVL,16,544.42,28,Thu,19
NVL,8,638.72,28,Thu,20
NVL,5,209.61,29,Fri,9
NVL,3,168.47,29,Tue,10
NVL,22,311.35,29,Fri,10
NVL,10,438.90,29,Tue,11
NVL,10,786.09,29,Fri,11
NVL,1,103.49,29,Tue,12
NVL,42,823.76,29,Fri,12
NVL,3,257.97,29,Tue,13
NVL,14,1108.76,29,Fri,13
NVL,6,294.94,29,Tue,14
NVL,9,455.41,29,Fri,14
NVL,2,224.98,29,Tue,15
NVL,22,1235.10,29,Fri,15
NVL,2,38.49,29,Tue,16
NVL,20,1088.80,29,Fri,16
NVL,1,181.49,29,Tue,17
NVL,12,1009.90,29,Fri,17
NVL,7,211.85,29,Tue,18
NVL,34,833.61,29,Fri,18
NVL,2,139.98,29,Tue,19
NVL,15,663.86,29,Fri,19
NVL,4,53.96,30,Wed,9
NVL,8,360.03,30,Sat,9
NVL,3,211.97,30,Wed,10
NVL,8,581.92,30,Sat,10
NVL,6,297.84,30,Wed,11
NVL,18,1202.93,30,Sat,11
NVL,1,98.99,30,Wed,12
NVL,8,456.32,30,Sat,12
NVL,0,-9.00,30,Wed,13
NVL,22,1313.88,30,Sat,13
NVL,26,1206.36,30,Sat,14
NVL,2,328.48,30,Wed,15
NVL,34,1905.45,30,Sat,15
NVL,5,393.75,30,Wed,16
NVL,43,1552.92,30,Sat,16
NVL,15,188.91,30,Wed,17
NVL,19,1146.17,30,Sat,17
NVL,9,115.17,30,Wed,18
NVL,33,109.89,30,Wed,19
NVL,11,255.71,31,Thu,9
NVL,4,148.47,31,Thu,11
NVL,12,74.47,31,Thu,12
NVL,10,139.58,31,Thu,13
NVL,5,92.36,31,Thu,14
NVL,8,277.42,31,Thu,15
NVL,4,365.96,31,Thu,16
NVL,3,62.48,31,Thu,17
NVL,1,198.98,31,Thu,18
NVL,11,413.37,31,Thu,19
NVL,1,98.99,31,Thu,20
TC1,4,138.47,1,Fri,9
TC1,1,114.99,1,Mon,10
TC1,3,267.82,1,Fri,10
TC1,11,592.94,1,Mon,11
TC1,5,67.46,1,Fri,11
TC1,7,587.43,1,Mon,12
TC1,3,244.97,1,Fri,12
TC1,1,54.99,1,Mon,13
TC1,7,191.63,1,Fri,13
TC1,6,381.94,1,Mon,14
TC1,6,509.45,1,Fri,14
TC1,5,427.45,1,Mon,15
TC1,3,196.38,1,Fri,15
TC1,9,624.41,1,Mon,16
TC1,4,346.97,1,Fri,16
TC1,3,235.97,1,Mon,17
TC1,12,597.51,1,Fri,17
TC1,1,26.99,1,Mon,18
TC1,7,74.94,1,Fri,18
TC1,8,437.04,1,Mon,19
TC1,5,209.47,1,Fri,19
TC1,3,102.47,2,Wed,10
TC1,7,154.49,2,Sat,10
TC1,7,649.93,2,Tue,11
TC1,5,206.96,2,Wed,11
TC1,15,400.78,2,Sat,11
TC1,3,37.49,2,Tue,12
TC1,4,428.96,2,Wed,12
TC1,50,2313.86,2,Sat,12
TC1,3,235.98,2,Tue,13
TC1,12,640.90,2,Wed,13
TC1,21,642.07,2,Sat,13
TC1,6,163.96,2,Tue,14
TC1,3,193.47,2,Wed,14
TC1,24,929.82,2,Sat,14
TC1,1,114.99,2,Tue,15
TC1,12,436.88,2,Wed,15
TC1,34,1892.91,2,Sat,15
TC1,11,266.46,2,Tue,16
TC1,1,109.99,2,Wed,16
TC1,4,359.06,2,Sat,16
TC1,3,59.37,2,Tue,17
TC1,9,387.55,2,Wed,17
TC1,9,334.52,2,Sat,17
TC1,2,170.48,2,Tue,18
TC1,0,-1.00,2,Wed,18
TC1,1,1.59,2,Sat,18
TC1,2,54.98,2,Tue,19
TC1,1,119.99,2,Wed,19
TC1,-1,-76.99,2,Wed,20
TC1,4,300.36,3,Wed,10
TC1,6,384.44,3,Thu,10
TC1,1,99.99,3,Wed,11
TC1,1,35.99,3,Thu,11
TC1,4,256.96,3,Sun,12
TC1,0,-96.49,3,Thu,12
TC1,16,1169.15,3,Sun,13
TC1,3,266.97,3,Wed,13
TC1,1,65.00,3,Thu,13
TC1,7,409.44,3,Sun,14
TC1,2,0.00,3,Wed,14
TC1,6,520.45,3,Thu,14
TC1,16,370.91,3,Sun,15
TC1,1,129.99,3,Thu,15
TC1,6,172.06,3,Sun,16
TC1,1,-20.00,3,Wed,16
TC1,5,357.95,3,Thu,16
TC1,1,22.39,3,Sun,17
TC1,2,194.98,3,Wed,17
TC1,3,196.97,3,Thu,17
TC1,13,273.17,3,Wed,18
TC1,1,109.99,3,Thu,18
TC1,4,125.56,3,Wed,19
TC1,3,136.48,4,Mon,10
TC1,5,354.46,4,Thu,10
TC1,-1,-219.99,4,Fri,10
TC1,2,209.98,4,Mon,11
TC1,2,116.98,4,Thu,11
TC1,3,155.97,4,Fri,11
TC1,4,139.47,4,Mon,12
TC1,2,129.98,4,Thu,12
TC1,1,212.49,4,Fri,12
TC1,4,249.56,4,Mon,13
TC1,5,352.55,4,Thu,13
TC1,4,237.16,4,Fri,13
TC1,2,152.98,4,Mon,14
TC1,1,109.99,4,Thu,14
TC1,2,147.78,4,Fri,14
TC1,1,2.99,4,Mon,15
TC1,4,297.46,4,Thu,15
TC1,4,362.47,4,Fri,15
TC1,4,-53.84,4,Mon,16
TC1,3,91.47,4,Thu,16
TC1,4,259.96,4,Fri,16
TC1,6,313.35,4,Mon,17
TC1,9,432.91,4,Thu,17
TC1,3,213.97,4,Fri,17
TC1,1,98.99,4,Mon,18
TC1,4,330.97,4,Thu,18
TC1,1,109.99,4,Fri,18
TC1,7,520.23,4,Thu,19
TC1,1,0.00,5,Fri,9
TC1,1,109.99,5,Sat,9
TC1,1,-85.51,5,Tue,10
TC1,0,0.00,5,Fri,10
TC1,-1,-39.99,5,Sat,10
TC1,10,141.46,5,Tue,11
TC1,8,288.42,5,Fri,11
TC1,8,466.92,5,Sat,11
TC1,2,215.98,5,Tue,12
TC1,7,373.93,5,Fri,12
TC1,1,119.99,5,Sat,12
TC1,2,229.98,5,Tue,13
TC1,3,168.48,5,Fri,13
TC1,3,184.97,5,Sat,13
TC1,1,129.99,5,Tue,14
TC1,3,205.97,5,Fri,14
TC1,4,346.36,5,Sat,14
TC1,9,399.11,5,Tue,15
TC1,3,217.24,5,Fri,15
TC1,1,99.99,5,Sat,15
TC1,6,351.35,5,Tue,16
TC1,8,570.92,5,Fri,16
TC1,7,429.93,5,Sat,16
TC1,1,39.99,5,Tue,17
TC1,10,392.38,5,Fri,17
TC1,2,87.59,5,Sat,17
TC1,4,356.56,5,Tue,18
TC1,4,186.96,5,Fri,18
TC1,1,19.59,5,Fri,19
TC1,4,150.38,6,Wed,10
TC1,1,83.99,6,Sat,10
TC1,14,487.19,6,Wed,11
TC1,6,448.94,6,Sat,11
TC1,3,238.47,6,Sun,12
TC1,2,217.98,6,Wed,12
TC1,3,168.47,6,Sat,12
TC1,1,71.99,6,Sun,13
TC1,2,134.98,6,Wed,13
TC1,12,374.48,6,Sat,13
TC1,3,79.57,6,Sun,14
TC1,4,384.96,6,Wed,14
TC1,20,573.58,6,Sat,14
TC1,6,614.74,6,Sun,15
TC1,5,139.99,6,Wed,15
TC1,20,738.96,6,Sat,15
TC1,1,15.39,6,Sun,16
TC1,3,141.97,6,Wed,16
TC1,8,226.22,6,Sat,16
TC1,7,-57.51,6,Wed,17
TC1,3,137.33,6,Sat,17
TC1,3,141.97,6,Wed,18
TC1,2,41.68,6,Sat,18
TC1,2,209.98,6,Wed,19
TC1,4,188.46,7,Mon,10
TC1,3,270.97,7,Thu,10
TC1,5,360.55,7,Mon,11
TC1,6,214.38,7,Thu,11
TC1,4,232.96,7,Sun,12
TC1,4,379.96,7,Mon,12
TC1,0,74.40,7,Thu,12
TC1,4,80.46,7,Sun,13
TC1,12,429.14,7,Mon,13
TC1,11,199.98,7,Thu,13
TC1,4,251.22,7,Sun,14
TC1,1,99.99,7,Mon,14
TC1,5,284.46,7,Thu,14
TC1,5,227.95,7,Sun,15
TC1,8,636.93,7,Mon,15
TC1,18,1059.43,7,Thu,15
TC1,4,293.96,7,Sun,16
TC1,3,141.99,7,Mon,16
TC1,4,200.48,7,Thu,16
TC1,2,189.98,7,Thu,17
TC1,4,354.96,7,Mon,19
TC1,3,332.47,7,Thu,19
TC1,1,37.74,8,Mon,9
TC1,1,129.99,8,Fri,9
TC1,2,27.49,8,Mon,10
TC1,2,126.98,8,Fri,10
TC1,2,44.99,8,Mon,11
TC1,3,158.97,8,Tue,11
TC1,8,526.52,8,Fri,11
TC1,5,423.95,8,Mon,12
TC1,1,109.99,8,Tue,12
TC1,3,260.97,8,Fri,12
TC1,4,37.96,8,Mon,13
TC1,1,119.99,8,Tue,13
TC1,10,600.11,8,Fri,13
TC1,1,13.99,8,Mon,14
TC1,10,367.92,8,Tue,14
TC1,4,176.96,8,Fri,14
TC1,1,35.99,8,Mon,15
TC1,7,36.99,8,Tue,15
TC1,-1,-89.99,8,Mon,16
TC1,3,217.97,8,Tue,16
TC1,7,153.45,8,Fri,16
TC1,5,338.70,8,Mon,17
TC1,5,111.97,8,Tue,17
TC1,5,164.48,8,Fri,17
TC1,48,412.22,8,Mon,18
TC1,1,146.74,8,Mon,19
TC1,2,7.98,8,Tue,19
TC1,11,482.39,8,Fri,19
TC1,1,58.49,8,Mon,20
TC1,3,144.97,9,Tue,10
TC1,6,230.40,9,Wed,10
TC1,2,80.48,9,Sat,10
TC1,3,179.97,9,Tue,11
TC1,4,249.36,9,Wed,11
TC1,8,553.42,9,Sat,11
TC1,2,128.78,9,Tue,12
TC1,1,109.99,9,Wed,12
TC1,21,1228.86,9,Sat,12
TC1,31,298.41,9,Tue,13
TC1,3,267.97,9,Wed,13
TC1,18,1231.65,9,Sat,13
TC1,6,343.74,9,Tue,14
TC1,3,150.98,9,Wed,14
TC1,12,946.89,9,Sat,14
TC1,4,168.16,9,Tue,15
TC1,9,545.81,9,Wed,15
TC1,12,462.66,9,Sat,15
TC1,2,58.49,9,Tue,16
TC1,8,473.42,9,Sat,16
TC1,1,89.99,9,Tue,17
TC1,3,43.37,9,Wed,17
TC1,3,185.37,9,Sat,17
TC1,4,251.96,9,Tue,18
TC1,2,286.49,9,Wed,18
TC1,2,64.78,9,Sat,18
TC1,1,98.99,10,Wed,10
TC1,3,119.67,10,Thu,10
TC1,7,364.93,10,Wed,11
TC1,1,89.99,10,Thu,11
TC1,8,367.92,10,Sun,12
TC1,3,229.96,10,Wed,12
TC1,6,345.44,10,Thu,12
TC1,20,505.22,10,Sun,13
TC1,1,14.99,10,Wed,13
TC1,2,121.98,10,Thu,13
TC1,13,721.97,10,Sun,14
TC1,-1,-75.00,10,Wed,14
TC1,2,303.97,10,Thu,14
TC1,5,328.55,10,Sun,15
TC1,2,65.98,10,Wed,15
TC1,5,211.56,10,Thu,15
TC1,6,393.46,10,Sun,16
TC1,1,109.99,10,Wed,16
TC1,2,114.98,10,Thu,16
TC1,13,654.53,10,Sun,17
TC1,8,503.83,10,Wed,17
TC1,1,12.99,10,Thu,17
TC1,0,-30.49,10,Wed,18
TC1,0,30.00,10,Thu,18
TC1,4,167.16,10,Wed,19
TC1,6,256.94,11,Mon,10
TC1,101,123.99,11,Thu,10
TC1,1,20.99,11,Mon,11
TC1,5,54.95,11,Thu,11
TC1,2,226.98,11,Fri,11
TC1,3,309.97,11,Mon,12
TC1,8,323.46,11,Thu,12
TC1,2,87.99,11,Fri,12
TC1,3,152.97,11,Mon,13
TC1,3,6.49,11,Thu,13
TC1,3,-92.33,11,Fri,13
TC1,7,371.13,11,Mon,14
TC1,1,16.99,11,Thu,14
TC1,27,184.22,11,Mon,15
TC1,63,313.97,11,Thu,15
TC1,4,249.96,11,Fri,15
TC1,4,149.47,11,Mon,16
TC1,2,98.49,11,Thu,16
TC1,11,344.79,11,Fri,16
TC1,3,169.97,11,Mon,17
TC1,1,58.49,11,Thu,17
TC1,11,496.99,11,Fri,17
TC1,1,109.99,11,Mon,18
TC1,8,133.25,11,Mon,19
TC1,2,93.98,11,Thu,19
TC1,4,379.96,12,Tue,10
TC1,3,209.17,12,Fri,10
TC1,5,273.95,12,Tue,11
TC1,9,738.41,12,Fri,11
TC1,0,0.00,12,Sat,11
TC1,3,237.87,12,Tue,12
TC1,1,58.49,12,Fri,12
TC1,8,378.33,12,Sat,12
TC1,8,326.92,12,Tue,13
TC1,1,119.99,12,Fri,13
TC1,11,685.15,12,Sat,13
TC1,3,154.67,12,Tue,14
TC1,1,58.49,12,Fri,14
TC1,4,394.96,12,Sat,14
TC1,4,241.47,12,Tue,15
TC1,2,149.98,12,Fri,15
TC1,1,109.99,12,Sat,15
TC1,3,238.97,12,Tue,16
TC1,6,171.96,12,Fri,16
TC1,7,505.93,12,Sat,16
TC1,16,977.55,12,Tue,17
TC1,2,99.98,12,Fri,17
TC1,2,126.98,12,Sat,17
TC1,19,285.96,12,Tue,18
TC1,2,171.98,12,Fri,18
TC1,5,167.55,12,Tue,19
TC1,1,44.99,13,Wed,10
TC1,2,197.98,13,Sat,10
TC1,1,22.49,13,Wed,11
TC1,3,198.87,13,Sat,11
TC1,4,284.96,13,Wed,12
TC1,6,345.44,13,Sat,12
TC1,2,47.98,13,Wed,13
TC1,11,636.65,13,Sat,13
TC1,3,314.97,13,Sun,14
TC1,9,457.07,13,Wed,14
TC1,6,530.94,13,Sat,14
TC1,6,462.94,13,Wed,15
TC1,9,631.91,13,Sat,15
TC1,1,34.99,13,Sun,16
TC1,18,335.95,13,Wed,16
TC1,5,71.47,13,Sat,16
TC1,1,39.99,13,Wed,17
TC1,7,525.43,13,Sat,17
TC1,14,431.42,13,Wed,18
TC1,2,136.48,13,Wed,19
TC1,-1,-134.99,14,Mon,10
TC1,28,139.96,14,Thu,10
TC1,2,167.98,14,Mon,11
TC1,1,134.99,14,Thu,11
TC1,5,26.99,14,Mon,12
TC1,12,731.88,14,Thu,12
TC1,3,112.98,14,Sun,13
TC1,7,583.93,14,Mon,13
TC1,2,24.49,14,Thu,13
TC1,17,604.44,14,Sun,14
TC1,2,179.98,14,Mon,14
TC1,16,1011.84,14,Thu,14
TC1,11,497.29,14,Sun,15
TC1,3,143.97,14,Mon,15
TC1,20,939.40,14,Thu,15
TC1,4,222.48,14,Mon,16
TC1,12,709.40,14,Thu,16
TC1,5,361.95,14,Mon,17
TC1,24,685.52,14,Thu,17
TC1,27,1609.45,14,Thu,18
TC1,11,645.39,14,Thu,19
TC1,1,9.79,14,Mon,20
TC1,1,119.99,15,Tue,9
TC1,1,107.99,15,Mon,10
TC1,1,98.99,15,Tue,10
TC1,4,286.46,15,Fri,10
TC1,10,248.16,15,Mon,11
TC1,1,21.99,15,Tue,11
TC1,15,208.77,15,Fri,11
TC1,4,139.97,15,Tue,12
TC1,4,237.06,15,Fri,12
TC1,2,224.98,15,Mon,13
TC1,1,-11.51,15,Tue,13
TC1,6,495.94,15,Fri,13
TC1,5,263.95,15,Mon,14
TC1,0,61.40,15,Tue,14
TC1,2,264.98,15,Fri,14
TC1,8,519.93,15,Mon,15
TC1,1,75.00,15,Tue,15
TC1,0,58.00,15,Fri,15
TC1,3,165.47,15,Mon,16
TC1,7,407.43,15,Fri,16
TC1,1,109.99,15,Mon,17
TC1,1,24.99,15,Tue,17
TC1,11,374.93,15,Fri,17
TC1,10,116.72,15,Mon,18
TC1,6,518.94,15,Fri,18
TC1,1,39.99,15,Mon,19
TC1,2,150.98,15,Tue,19
TC1,1,89.99,15,Fri,19
TC1,2,126.98,15,Fri,20
TC1,1,43.99,16,Sat,9
TC1,7,285.97,16,Tue,10
TC1,1,98.49,16,Wed,10
TC1,11,241.18,16,Sat,10
TC1,8,615.92,16,Tue,11
TC1,1,31.49,16,Wed,11
TC1,35,881.98,16,Sat,11
TC1,1,197.99,16,Tue,12
TC1,3,115.97,16,Wed,12
TC1,22,976.32,16,Sat,12
TC1,6,275.46,16,Tue,13
TC1,3,4.77,16,Wed,13
TC1,9,578.21,16,Sat,13
TC1,18,268.96,16,Tue,14
TC1,10,491.42,16,Sat,14
TC1,10,140.64,16,Tue,15
TC1,16,851.85,16,Sat,15
TC1,10,414.93,16,Tue,16
TC1,7,149.96,16,Wed,16
TC1,24,1087.29,16,Sat,16
TC1,14,848.26,16,Tue,17
TC1,7,227.45,16,Wed,17
TC1,8,247.62,16,Sat,17
TC1,26,121.78,16,Tue,18
TC1,1,58.49,16,Tue,19
TC1,16,162.79,17,Wed,10
TC1,1,98.99,17,Thu,10
TC1,3,246.48,17,Wed,11
TC1,1,16.99,17,Sun,12
TC1,6,330.96,17,Wed,12
TC1,8,65.00,17,Thu,12
TC1,12,618.38,17,Sun,13
TC1,2,51.98,17,Wed,13
TC1,5,438.45,17,Sun,14
TC1,14,349.16,17,Wed,14
TC1,4,267.97,17,Thu,14
TC1,10,176.42,17,Sun,15
TC1,4,271.96,17,Wed,15
TC1,1,99.99,17,Thu,15
TC1,1,39.99,17,Sun,16
TC1,1,44.99,17,Thu,16
TC1,23,379.31,17,Wed,17
TC1,1,89.99,17,Thu,17
TC1,1,139.99,17,Wed,18
TC1,1,31.49,17,Thu,18
TC1,5,198.46,17,Wed,19
TC1,7,269.13,17,Thu,19
TC1,3,192.48,18,Mon,10
TC1,2,31.24,18,Thu,10
TC1,1,89.99,18,Fri,10
TC1,3,309.97,18,Mon,11
TC1,4,149.96,18,Thu,11
TC1,2,124.98,18,Fri,11
TC1,30,533.35,18,Mon,12
TC1,1,109.99,18,Thu,12
TC1,1,39.99,18,Fri,12
TC1,3,307.97,18,Mon,13
TC1,2,98.98,18,Thu,13
TC1,3,-10.27,18,Fri,13
TC1,12,341.32,18,Mon,14
TC1,9,102.77,18,Thu,14
TC1,20,721.52,18,Mon,15
TC1,6,155.96,18,Fri,15
TC1,3,147.97,18,Mon,16
TC1,5,269.45,18,Thu,16
TC1,8,243.92,18,Fri,16
TC1,2,60.98,18,Mon,17
TC1,8,382.94,18,Thu,17
TC1,3,74.99,18,Fri,17
TC1,9,260.91,18,Mon,18
TC1,11,602.39,18,Thu,18
TC1,1,27.99,18,Fri,18
TC1,1,114.99,18,Mon,19
TC1,1,71.99,18,Thu,19
TC1,2,168.38,18,Fri,19
TC1,1,19.99,19,Tue,10
TC1,4,38.49,19,Fri,10
TC1,7,128.49,19,Sat,10
TC1,6,80.08,19,Tue,11
TC1,5,214.95,19,Fri,11
TC1,14,275.47,19,Sat,11
TC1,2,193.48,19,Tue,12
TC1,2,159.99,19,Fri,12
TC1,5,644.95,19,Sat,12
TC1,20,125.72,19,Tue,13
TC1,6,348.94,19,Fri,13
TC1,5,259.45,19,Sat,13
TC1,6,496.95,19,Fri,14
TC1,5,287.95,19,Sat,14
TC1,1,109.99,19,Fri,15
TC1,9,193.94,19,Sat,15
TC1,3,181.37,19,Tue,16
TC1,5,183.95,19,Fri,16
TC1,2,199.98,19,Sat,16
TC1,9,205.15,19,Tue,17
TC1,2,117.48,19,Fri,17
TC1,2,155.98,19,Sat,17
TC1,4,238.57,19,Tue,18
TC1,5,260.95,19,Fri,18
TC1,5,163.46,20,Wed,10
TC1,9,161.42,20,Sat,10
TC1,16,211.69,20,Wed,11
TC1,4,332.96,20,Sat,11
TC1,3,249.72,20,Wed,12
TC1,22,662.91,20,Sat,12
TC1,1,99.99,20,Sun,13
TC1,5,-99.05,20,Wed,13
TC1,18,1253.36,20,Sat,13
TC1,2,-1.02,20,Sun,14
TC1,6,354.94,20,Wed,14
TC1,15,-43.91,20,Wed,15
TC1,11,513.40,20,Sat,15
TC1,2,108.08,20,Sun,16
TC1,14,473.20,20,Wed,16
TC1,14,671.62,20,Sat,16
TC1,8,301.43,20,Sat,17
TC1,4,133.76,20,Wed,18
TC1,6,404.94,20,Wed,19
TC1,2,45.98,20,Wed,20
TC1,3,154.97,21,Mon,11
TC1,3,160.97,21,Thu,11
TC1,4,300.96,21,Sun,12
TC1,1,26.99,21,Mon,12
TC1,6,51.94,21,Thu,12
TC1,2,199.98,21,Sun,13
TC1,3,208.98,21,Mon,13
TC1,5,296.76,21,Thu,13
TC1,27,366.38,21,Sun,14
TC1,11,513.19,21,Mon,14
TC1,1,99.99,21,Thu,14
TC1,-4,694.61,21,Sun,15
TC1,-1,-10.99,21,Mon,15
TC1,6,318.14,21,Thu,15
TC1,4,383.46,21,Sun,16
TC1,7,235.13,21,Mon,16
TC1,4,243.96,21,Thu,16
TC1,1,58.49,21,Sun,17
TC1,3,303.97,21,Thu,17
TC1,17,446.16,21,Thu,18
TC1,13,25.19,21,Mon,19
TC1,4,313.96,21,Thu,19
TC1,1,45.00,22,Mon,9
TC1,1,109.99,22,Fri,9
TC1,4,279.96,22,Mon,10
TC1,7,80.93,22,Tue,10
TC1,3,-13.53,22,Fri,10
TC1,5,129.55,22,Tue,11
TC1,7,406.64,22,Fri,11
TC1,8,466.42,22,Mon,12
TC1,3,71.07,22,Tue,12
TC1,-1,-70.60,22,Fri,12
TC1,8,520.92,22,Mon,13
TC1,3,339.97,22,Tue,13
TC1,2,110.78,22,Mon,14
TC1,2,68.98,22,Tue,14
TC1,14,554.83,22,Fri,14
TC1,5,346.95,22,Mon,15
TC1,1,35.99,22,Tue,15
TC1,6,354.94,22,Fri,15
TC1,2,198.98,22,Mon,16
TC1,1,71.99,22,Tue,16
TC1,1,27.89,22,Fri,16
TC1,30,527.94,22,Mon,17
TC1,3,309.97,22,Tue,17
TC1,1,76.49,22,Fri,17
TC1,1,69.98,22,Mon,18
TC1,5,255.05,22,Tue,18
TC1,4,147.96,22,Fri,18
TC1,0,0.00,22,Mon,19
TC1,1,89.99,22,Fri,20
TC1,8,105.96,23,Tue,10
TC1,8,207.42,23,Sat,10
TC1,3,146.97,23,Tue,11
TC1,3,157.97,23,Wed,11
TC1,37,1220.18,23,Sat,11
TC1,7,271.43,23,Tue,12
TC1,8,530.92,23,Sat,12
